date,product_name,category,unit_price,quantity,sales_amount,customer_id
2024-04-16,ノートパソコン,電子機器,80000.0,6.0,480000.0,customer_042
2024-04-17,ノート,文房具,300.0,8.0,2400.0,customer_053
2024-04-17,技術書,,3500.0,7.0,24500.0,customer_041
2024-04-17,ボールペン,文房具,150.0,6.0,900.0,customer_026
2024-04-17,小説,書籍,1500.0,6.0,9000.0,customer_085
2024-04-18,ボールペン,文房具,150.0,9.0,1350.0,customer_007
2024-04-18,ボールペン,文房具,150.0,3.0,450.0,customer_010
2024-04-18,ファイル,文房具,500.0,2.0,1000.0,customer_002
2024-04-18,ノート,文房具,300.0,,3000.0,customer_037
2024-04-18,ボールペン,文房具,,4.0,600.0,customer_053
2024-04-19,マウス,電子機器,2000.0,9.0,18000.0,customer_027
2024-04-19,マウス,電子機器,,7.0,14000.0,customer_097
2024-04-19,ボールペン,文房具,150.0,4.0,,customer_074
2024-04-20,キーボード,電子機器,5000.0,9.0,45000.0,customer_012
2024-04-20,キーボード,電子機器,5000.0,6.0,30000.0,customer_073
2024-04-20,,文房具,-500.0,5.0,2500.0,customer_039
2024-04-21,ファイル,文房具,500.0,10.0,5000.0,customer_009
2024-04-21,技術書,書籍,3500.0,3.0,10500.0,customer_096
2024-04-21,ビジネス書,書籍,1800.0,3.0,5400.0,customer_016
2024-04-21,ボールペン,文房具,150.0,8.0,,customer_084
2024-04-21,ボールペン,文房具,150.0,6.0,900.0,customer_057
2024-04-22,ノートパソコン,電子機器,80000.0,9.0,720000.0,customer_007
,ボールペン,文房具,150.0,8.0,,customer_055
2024-04-22,ボールペン,文房具,150.0,7.0,1050.0,customer_066
2024-04-22,技術書,書籍,3500.0,4.0,14000.0,customer_038
2024-04-23,マウス,電子機器,2000.0,8.0,16000.0,customer_051
2024-04-23,キーボード,電子機器,5000.0,7.0,35000.0,customer_031
2024-04-23,マウス,電子機器,,1.0,2000.0,customer_030
2024-04-23,ビジネス書,書籍,114143.0,5.0,9000.0,customer_097
2024-04-23,ノート,文房具,300.0,5.0,1500.0,customer_073
INVALID_DATE,ノート,文房具,300.0,8.0,2400.0,customer_100
2024-04-24,技術書,書籍,3500.0,3.0,10500.0,customer_073
2024-04-24,ビジネス書,書籍,1800.0,1.0,1800.0,customer_002
2024-04-24,ボールペン,文房具,,9.0,,customer_014
,キーボード,電子機器,5000.0,6.0,30000.0,customer_084
2024-04-25,ファイル,文房具,500.0,8.0,4000.0,customer_092
2024-04-25,ビジネス書,書籍,1800.0,5.0,9000.0,
2024-04-25,ノート,文房具,300.0,4.0,1200.0,customer_099
,ファイル,文房具,500.0,3.0,1500.0,customer_094
2024-04-26,小説,書籍,1500.0,1.0,1500.0,customer_024
2024-04-26,ボールペン,文房具,150.0,5.0,,customer_094
2024-04-26,ファイル,文房具,500.0,9.0,4500.0,customer_026
2024-04-27,技術書,書籍,3500.0,6.0,21000.0,customer_095
2024-04-27,マウス,電子機器,,8.0,16000.0,customer_085
,ビジネス書,書籍,1800.0,2.0,3600.0,customer_010
2024-04-28,小説,書籍,1500.0,10.0,15000.0,customer_002
2024-04-28,ノート,文房具,300.0,9.0,2700.0,customer_091
INVALID_DATE,マウス,電子機器,2000.0,4.0,,customer_066
2024-04-28,ファイル,文房具,500.0,6.0,3000.0,customer_039
2024-04-29,ボールペン,文房具,150.0,8.0,1200.0,customer_099
2024-04-29,小説,書籍,1500.0,6.0,9000.0,customer_008
2024-04-29,ノートパソコン,電子機器,80000.0,4.0,320000.0,customer_070
2024-04-29,マウス,電子機器,2000.0,10.0,20000.0,customer_057
,マウス,電子機器,2000.0,2.0,4000.0,customer_006
2024-04-30,ノートパソコン,電子機器,80000.0,6.0,480000.0,customer_064
2024-04-30,ボールペン,文房具,150.0,1.0,150.0,customer_029
2024-04-30,小説,書籍,,10.0,15000.0,customer_027
2024-05-01,マウス,電子機器,2000.0,2.0,4000.0,customer_094
2024-05-01,ビジネス書,書籍,1800.0,1.0,1800.0,customer_008
2024-05-01,ファイル,文房具,500.0,9.0,4500.0,customer_018
2024-05-01,技術書,書籍,3500.0,4.0,14000.0,customer_055
2024-05-01,ボールペン,文房具,-150.0,3.0,450.0,customer_089
2024-05-02,マウス,電子機器,2000.0,1.0,2000.0,customer_098
2024-05-02,マウス,電子機器,2000.0,7.0,14000.0,customer_037
2024-05-02,,電子機器,80000.0,8.0,640000.0,customer_053
2024-05-02,技術書,書籍,,6.0,21000.0,customer_060
INVALID_DATE,技術書,書籍,3500.0,4.0,14000.0,customer_017
2024-05-03,ビジネス書,書籍,1800.0,6.0,10800.0,customer_012
2024-05-03,技術書,書籍,3500.0,5.0,17500.0,customer_005
2024-05-03,マウス,電子機器,2000.0,5.0,10000.0,customer_091
2024-05-03,ファイル,文房具,500.0,9.0,4500.0,customer_021
2024-05-04,小説,書籍,1500.0,1.0,1500.0,customer_079
2024-05-04,技術書,書籍,3500.0,7.0,24500.0,customer_078
2024-05-04,ファイル,文房具,500.0,9.0,4500.0,customer_077
2024-05-05,ファイル,文房具,500.0,5.0,2500.0,customer_088
2024-05-05,マウス,電子機器,-2000.0,1.0,2000.0,customer_061
2024-05-05,,文房具,500.0,7.0,3500.0,customer_003
2024-05-06,ボールペン,文房具,150.0,9.0,1350.0,customer_042
2024-05-06,ファイル,文房具,500.0,8.0,4000.0,customer_074
INVALID_DATE,ボールペン,文房具,150.0,9.0,1350.0,customer_047
2024-05-06,キーボード,電子機器,5000.0,10.0,50000.0,customer_041
2024-05-06,ビジネス書,書籍,1800.0,7.0,-12600.0,customer_068
2024-05-07,,電子機器,80000.0,3.0,240000.0,customer_098
2024-05-07,キーボード,電子機器,5000.0,6.0,30000.0,customer_012
2024-05-07,キーボード,電子機器,5000.0,10.0,50000.0,customer_096
2024-05-07,マウス,電子機器,2000.0,1.0,2000.0,customer_012
2024-05-07,技術書,書籍,3500.0,7.0,24500.0,customer_030
2024-05-08,ボールペン,文房具,150.0,9.0,1350.0,customer_075
2024-05-08,技術書,書籍,3500.0,6.0,21000.0,customer_033
2024-05-08,ボールペン,文房具,150.0,2.0,300.0,customer_075
2024-05-08,小説,書籍,1500.0,10.0,15000.0,customer_069
2024-05-09,ファイル,文房具,500.0,1.0,500.0,
2024-05-09,小説,書籍,1500.0,1.0,1500.0,customer_079
2024-05-09,ファイル,文房具,500.0,1.0,500.0,customer_015
2024-05-10,ノート,文房具,300.0,10.0,3000.0,customer_038
2024-05-10,ファイル,文房具,500.0,6.0,3000.0,
,ノートパソコン,電子機器,80000.0,4.0,639384.0,customer_013
INVALID_DATE,ビジネス書,書籍,1800.0,6.0,10800.0,customer_091
2024-05-11,小説,書籍,1500.0,10.0,15000.0,customer_052
2024-05-11,,文房具,500.0,7.0,3500.0,customer_061
2024-05-11,キーボード,電子機器,5000.0,3.0,15000.0,customer_045
2024-05-11,ビジネス書,書籍,1800.0,2.0,3600.0,customer_031
2024-05-12,ボールペン,文房具,150.0,5.0,750.0,customer_052
2024-05-12,キーボード,電子機器,5000.0,5.0,25000.0,customer_060
2024-05-12,マウス,電子機器,2000.0,8.0,16000.0,customer_096
2024-05-13,ノートパソコン,電子機器,80000.0,,560000.0,customer_001
2024-05-13,ファイル,文房具,500.0,3.0,,customer_053
2024-05-13,小説,書籍,1500.0,7.0,10500.0,customer_089
2024-05-13,ビジネス書,書籍,,2.0,3600.0,customer_020
2024-05-13,ビジネス書,書籍,1800.0,8.0,-14400.0,customer_005
2024-05-14,小説,書籍,1500.0,1.0,1500.0,customer_012
2024-05-14,ノートパソコン,電子機器,80000.0,,640000.0,customer_056
2024-05-14,ノート,文房具,300.0,8.0,2400.0,customer_009
2024-05-15,技術書,書籍,3500.0,1.0,3500.0,customer_059
2024-05-15,キーボード,電子機器,5000.0,2.0,10000.0,customer_028
2024-05-15,ファイル,文房具,500.0,10.0,5000.0,customer_094
2024-05-15,ボールペン,文房具,150.0,9.0,1350.0,customer_082
2024-05-15,ボールペン,文房具,150.0,6.0,900.0,customer_045
INVALID_DATE,ボールペン,文房具,150.0,1.0,150.0,customer_043
2024-05-16,キーボード,電子機器,5000.0,8.0,40000.0,customer_012
,小説,書籍,1500.0,8.0,12000.0,customer_031
2024-05-17,ノートパソコン,電子機器,80000.0,1.0,80000.0,customer_074
2024-05-17,技術書,書籍,3500.0,5.0,17500.0,customer_077
2024-05-17,小説,書籍,1500.0,8.0,12000.0,customer_087
2024-05-18,ボールペン,文房具,150.0,1.0,150.0,customer_088
2024-05-18,ボールペン,文房具,150.0,,150.0,customer_098
2024-05-18,小説,書籍,1500.0,9.0,13500.0,customer_060
2024-05-19,ノートパソコン,電子機器,80000.0,6.0,,customer_038
2024-05-19,ノートパソコン,,80000.0,1.0,80000.0,customer_044
2024-05-19,マウス,電子機器,2000.0,7.0,14000.0,customer_029
2024-05-20,小説,書籍,1500.0,1.0,1500.0,customer_051
2024-05-20,キーボード,電子機器,5000.0,10.0,50000.0,customer_002
2024-05-20,技術書,書籍,3500.0,3.0,-10500.0,customer_044
2024-05-20,キーボード,電子機器,5000.0,3.0,15000.0,customer_027
2024-05-20,ファイル,文房具,500.0,1.0,500.0,customer_087
2024-05-21,ノートパソコン,電子機器,80000.0,3.0,240000.0,customer_044
2024-05-21,ボールペン,文房具,-150.0,7.0,1050.0,customer_046
2024-05-21,ノートパソコン,電子機器,80000.0,7.0,560000.0,customer_094
2024-05-21,キーボード,電子機器,5000.0,6.0,30000.0,customer_094
2024-05-22,マウス,電子機器,2000.0,1.0,2000.0,customer_020
2024-05-22,ファイル,文房具,500.0,4.0,2000.0,customer_019
2024-05-22,ノートパソコン,電子機器,80000.0,5.0,400000.0,customer_073
2024-05-23,小説,書籍,1500.0,9.0,13500.0,customer_036
2024-05-23,マウス,電子機器,2000.0,8.0,16000.0,customer_051
2024-05-23,ノートパソコン,電子機器,80000.0,6.0,480000.0,customer_035
2024-05-24,ボールペン,文房具,150.0,1.0,150.0,customer_032
2024-05-24,マウス,電子機器,2000.0,3.0,6000.0,customer_019
2024-05-24,,文房具,150.0,9.0,1350.0,customer_049
2024-05-24,ノートパソコン,電子機器,80000.0,7.0,560000.0,
2024-05-24,ビジネス書,書籍,1800.0,9.0,16200.0,customer_060
2024-05-25,ファイル,文房具,500.0,7.0,3500.0,customer_046
2024-05-25,ビジネス書,書籍,1800.0,5.0,9000.0,customer_017
2024-05-25,ノートパソコン,電子機器,80000.0,5.0,400000.0,customer_093
2024-05-25,キーボード,電子機器,5000.0,2.0,10000.0,customer_076
2024-05-26,ノートパソコン,電子機器,80000.0,,640000.0,customer_016
2024-05-26,技術書,書籍,3500.0,10.0,35000.0,customer_097
2024-05-26,ビジネス書,書籍,1800.0,6.0,10800.0,customer_002
2024-05-26,ビジネス書,書籍,1800.0,3.0,5400.0,customer_072
2024-05-27,キーボード,電子機器,5000.0,3.0,15000.0,customer_031
2024-05-27,ファイル,文房具,500.0,5.0,2500.0,customer_069
2024-05-27,キーボード,電子機器,5000.0,6.0,30000.0,customer_011
,ノートパソコン,電子機器,80000.0,3.0,240000.0,customer_026
2024-05-27,ボールペン,文房具,150.0,4.0,600.0,customer_069
2024-05-28,ボールペン,文房具,150.0,10.0,1500.0,customer_039
2024-05-28,ファイル,文房具,500.0,6.0,3000.0,customer_021
2024-05-28,ボールペン,文房具,150.0,-9.0,1350.0,customer_028
2024-05-28,ノート,文房具,-300.0,7.0,2100.0,customer_086
2024-05-29,キーボード,電子機器,5000.0,6.0,30000.0,customer_066
2024-05-29,マウス,,2000.0,8.0,16000.0,customer_020
2024-05-29,キーボード,電子機器,5000.0,2.0,10000.0,customer_074
2024-05-29,ファイル,文房具,500.0,2.0,,customer_005
2024-05-29,小説,書籍,,8.0,12000.0,customer_016
2024-05-30,ファイル,文房具,500.0,3.0,1500.0,customer_065
2024-05-30,ノート,文房具,300.0,6.0,1800.0,customer_024
2024-05-30,ビジネス書,書籍,,10.0,18000.0,customer_067
2024-05-31,ノート,文房具,300.0,8.0,2400.0,customer_052
2024-05-31,ビジネス書,書籍,1800.0,10.0,18000.0,customer_085
2024-05-31,ビジネス書,書籍,1800.0,8.0,14400.0,customer_056
,技術書,書籍,3500.0,6.0,21000.0,customer_085
2024-05-31,マウス,電子機器,2000.0,7.0,14000.0,customer_044
2024-06-01,キーボード,電子機器,5000.0,6.0,30000.0,customer_080
2024-06-01,ノート,文房具,300.0,9.0,2700.0,customer_099
2024-06-01,ファイル,文房具,500.0,6.0,3000.0,
2024-06-01,ボールペン,文房具,150.0,4.0,600.0,customer_069
2024-06-01,,書籍,3500.0,-2.0,7000.0,customer_036
2024-06-02,小説,書籍,1500.0,7.0,10500.0,customer_018
2024-06-02,ノート,文房具,300.0,9.0,2700.0,customer_006
2024-06-02,ボールペン,文房具,150.0,5.0,750.0,customer_098
2024-06-03,小説,書籍,1500.0,10.0,15000.0,customer_065
2024-06-03,ビジネス書,書籍,1800.0,6.0,10800.0,customer_010
2024-06-03,小説,書籍,1500.0,8.0,12000.0,customer_079
2024-06-04,キーボード,電子機器,5000.0,5.0,25000.0,customer_092
2024-06-04,マウス,電子機器,2000.0,5.0,10000.0,customer_025
,マウス,電子機器,2000.0,7.0,14000.0,customer_092
2024-06-04,ビジネス書,書籍,1800.0,7.0,12600.0,customer_074
2024-06-04,マウス,電子機器,2000.0,1.0,2000.0,customer_077
2024-06-05,ノートパソコン,電子機器,80000.0,3.0,240000.0,
2024-06-05,ノートパソコン,電子機器,80000.0,7.0,,customer_088
2024-06-05,ノートパソコン,電子機器,80000.0,7.0,560000.0,customer_010
2024-06-05,ノートパソコン,,80000.0,1.0,80000.0,customer_038
INVALID_DATE,小説,書籍,1500.0,5.0,,customer_053
2024-06-06,ボールペン,文房具,150.0,4.0,600.0,customer_062
2024-06-06,ビジネス書,書籍,1800.0,2.0,3600.0,customer_099
2024-06-06,ボールペン,文房具,150.0,10.0,1500.0,customer_054
2024-06-06,ノートパソコン,電子機器,80000.0,6.0,480000.0,customer_035
,ビジネス書,書籍,1800.0,8.0,14400.0,customer_014
2024-06-07,技術書,書籍,3500.0,7.0,24500.0,customer_097
2024-06-07,キーボード,電子機器,5000.0,10.0,-50000.0,customer_064
,キーボード,電子機器,5000.0,9.0,45000.0,customer_100
2024-06-08,マウス,電子機器,,1.0,2000.0,customer_002
2024-06-08,技術書,書籍,3500.0,8.0,28000.0,customer_005
2024-06-08,ノートパソコン,電子機器,80000.0,7.0,560000.0,customer_011
2024-06-09,ボールペン,文房具,150.0,4.0,600.0,customer_075
INVALID_DATE,小説,書籍,1500.0,3.0,4500.0,customer_005
2024-06-09,ファイル,文房具,500.0,1.0,500.0,customer_022
2024-06-09,ファイル,文房具,500.0,,2000.0,customer_024
2024-06-09,ビジネス書,書籍,1800.0,6.0,10800.0,customer_054
2024-06-10,小説,書籍,1500.0,6.0,9000.0,customer_064
2024-06-10,,書籍,3500.0,9.0,,customer_064
,ノートパソコン,電子機器,80000.0,8.0,640000.0,customer_034
2024-06-10,キーボード,電子機器,5000.0,6.0,30000.0,customer_005
2024-06-10,ノート,文房具,300.0,6.0,1800.0,customer_080
2024-06-11,キーボード,電子機器,5000.0,9.0,,customer_039
2024-06-11,マウス,電子機器,2000.0,,10000.0,customer_014
2024-06-11,マウス,電子機器,2000.0,4.0,8000.0,customer_016
,ノートパソコン,電子機器,80000.0,9.0,639384.0,customer_051
2024-06-12,ボールペン,文房具,150.0,2.0,300.0,customer_059
2024-06-12,ノート,文房具,300.0,4.0,1200.0,customer_080
2024-06-12,小説,書籍,,2.0,3000.0,customer_039
2024-06-12,ノート,文房具,300.0,4.0,1200.0,customer_055
2024-06-12,ボールペン,文房具,150.0,3.0,450.0,customer_099
2024-06-13,小説,書籍,1500.0,7.0,10500.0,customer_065
2024-06-13,ファイル,文房具,500.0,2.0,1000.0,customer_011
,キーボード,電子機器,5000.0,5.0,25000.0,customer_051
2024-06-13,マウス,電子機器,2000.0,7.0,14000.0,customer_047
2024-06-13,ノートパソコン,電子機器,80000.0,7.0,560000.0,customer_079
2024-06-14,キーボード,電子機器,5000.0,1.0,5000.0,customer_094
2024-06-14,小説,書籍,1500.0,3.0,,customer_087
2024-06-14,ファイル,文房具,500.0,5.0,2500.0,customer_093
2024-06-15,ノートパソコン,電子機器,80000.0,3.0,240000.0,customer_095
2024-06-15,ボールペン,,150.0,5.0,750.0,customer_025
2024-06-15,ノートパソコン,電子機器,80000.0,3.0,240000.0,customer_018
,ノートパソコン,,80000.0,10.0,800000.0,customer_005
2024-06-15,ファイル,文房具,500.0,-3.0,1500.0,customer_084
2024-06-16,キーボード,電子機器,5000.0,7.0,35000.0,customer_094
2024-06-16,ノートパソコン,電子機器,80000.0,6.0,480000.0,customer_017
2024-06-16,小説,書籍,,4.0,6000.0,customer_030
2024-06-16,技術書,書籍,-3500.0,8.0,28000.0,customer_050
,キーボード,電子機器,5000.0,6.0,30000.0,customer_005
2024-06-17,ビジネス書,書籍,1800.0,5.0,9000.0,customer_099
2024-06-17,ビジネス書,書籍,1800.0,1.0,1800.0,customer_049
2024-06-17,ビジネス書,書籍,1800.0,1.0,1800.0,customer_032
2024-06-18,ボールペン,文房具,150.0,6.0,,customer_045
2024-06-18,ビジネス書,書籍,1800.0,3.0,5400.0,customer_002
2024-06-18,キーボード,電子機器,5000.0,2.0,10000.0,customer_027
2024-06-19,小説,書籍,1500.0,10.0,15000.0,customer_095
2024-06-19,マウス,電子機器,2000.0,7.0,14000.0,customer_088
,ファイル,文房具,500.0,6.0,3000.0,customer_084
2024-06-20,ビジネス書,書籍,1800.0,2.0,3600.0,customer_023
INVALID_DATE,ビジネス書,書籍,1800.0,2.0,3600.0,customer_018
2024-06-20,マウス,電子機器,2000.0,,18000.0,customer_023
2024-06-20,ノート,文房具,300.0,5.0,1500.0,customer_048
INVALID_DATE,ファイル,文房具,500.0,3.0,1500.0,customer_031
2024-06-21,ファイル,文房具,500.0,8.0,4000.0,customer_063
2024-06-21,ボールペン,文房具,150.0,5.0,750.0,customer_047
2024-06-22,ノートパソコン,電子機器,80000.0,5.0,400000.0,customer_045
2024-06-22,ビジネス書,書籍,1800.0,8.0,14400.0,customer_017
2024-06-22,技術書,書籍,3500.0,7.0,-24500.0,
2024-06-22,キーボード,電子機器,5000.0,4.0,20000.0,customer_051
2024-06-22,技術書,書籍,3500.0,6.0,21000.0,customer_043
2024-06-23,技術書,書籍,,4.0,14000.0,customer_021
2024-06-23,キーボード,電子機器,5000.0,1.0,5000.0,
,ノート,文房具,300.0,2.0,600.0,customer_047
2024-06-23,ビジネス書,書籍,1800.0,5.0,9000.0,customer_042
2024-06-24,小説,書籍,1500.0,1.0,1500.0,customer_042
2024-06-24,ファイル,文房具,500.0,10.0,5000.0,customer_016
2024-06-24,マウス,電子機器,2000.0,10.0,20000.0,customer_067
2024-06-25,ファイル,文房具,500.0,8.0,4000.0,customer_096
2024-06-25,小説,書籍,1500.0,6.0,9000.0,customer_016
2024-06-25,ボールペン,文房具,150.0,7.0,1050.0,customer_002
2024-06-26,技術書,書籍,3500.0,6.0,21000.0,customer_040
2024-06-26,ビジネス書,書籍,1800.0,-1.0,1800.0,customer_043
2024-06-26,ボールペン,文房具,150.0,10.0,1500.0,customer_079
2024-06-27,技術書,書籍,3500.0,5.0,,customer_086
2024-06-27,マウス,電子機器,2000.0,5.0,10000.0,customer_037
2024-06-27,ファイル,文房具,500.0,4.0,,customer_021
2024-06-27,ノート,文房具,300.0,7.0,2100.0,customer_009
2024-06-28,ビジネス書,書籍,1800.0,7.0,12600.0,customer_067
2024-06-28,ノート,文房具,300.0,,1500.0,customer_067
2024-06-28,小説,書籍,1500.0,6.0,9000.0,customer_040
2024-06-29,ボールペン,文房具,150.0,7.0,1050.0,customer_062
2024-06-29,ノートパソコン,電子機器,80000.0,7.0,560000.0,customer_056
2024-06-29,マウス,電子機器,2000.0,10.0,20000.0,customer_050
2024-06-30,ファイル,文房具,500.0,10.0,5000.0,customer_026
2024-06-30,マウス,電子機器,2000.0,8.0,16000.0,customer_057
,ノート,文房具,300.0,5.0,1500.0,customer_040
2024-07-01,ノート,文房具,300.0,8.0,2400.0,customer_098
2024-07-01,小説,書籍,1500.0,6.0,9000.0,customer_070
2024-07-01,,電子機器,80000.0,1.0,-80000.0,customer_007
2024-07-01,ビジネス書,書籍,1800.0,9.0,16200.0,customer_013
2024-07-02,小説,書籍,1500.0,8.0,12000.0,customer_077
2024-07-02,ビジネス書,書籍,1800.0,6.0,10800.0,customer_084
2024-07-02,小説,書籍,1500.0,8.0,12000.0,customer_093
2024-07-03,キーボード,,5000.0,2.0,10000.0,customer_030
2024-07-03,キーボード,電子機器,5000.0,8.0,40000.0,customer_007
2024-07-03,ノート,文房具,300.0,9.0,2700.0,customer_060
2024-07-03,ノート,文房具,300.0,9.0,2700.0,customer_070
2024-07-03,ノートパソコン,電子機器,80000.0,1.0,80000.0,customer_032
2024-07-04,ボールペン,文房具,150.0,1.0,150.0,customer_005
2024-07-04,キーボード,電子機器,5000.0,4.0,20000.0,customer_059
2024-07-04,ビジネス書,書籍,1800.0,7.0,12600.0,customer_086
2024-07-05,技術書,書籍,3500.0,10.0,35000.0,customer_085
2024-07-05,ボールペン,文房具,150.0,3.0,450.0,customer_019
2024-07-05,マウス,電子機器,2000.0,3.0,,customer_020
2024-07-06,ファイル,文房具,500.0,8.0,4000.0,customer_012
2024-07-06,ファイル,文房具,500.0,5.0,2500.0,customer_031
2024-07-06,マウス,電子機器,2000.0,7.0,14000.0,customer_092
2024-07-06,ファイル,文房具,500.0,10.0,5000.0,customer_013
2024-07-07,マウス,電子機器,2000.0,8.0,16000.0,customer_082
2024-07-07,小説,書籍,1500.0,2.0,3000.0,customer_055
2024-07-07,ファイル,文房具,500.0,4.0,2000.0,customer_059
INVALID_DATE,ビジネス書,書籍,1800.0,10.0,18000.0,customer_041
2024-07-07,ノート,文房具,300.0,10.0,3000.0,customer_052
2024-07-08,ノートパソコン,電子機器,80000.0,7.0,-560000.0,customer_072
2024-07-08,ノートパソコン,電子機器,80000.0,2.0,160000.0,customer_084
2024-07-08,マウス,電子機器,2000.0,4.0,8000.0,customer_061
,ファイル,,500.0,8.0,4000.0,customer_027
INVALID_DATE,ノートパソコン,電子機器,80000.0,,480000.0,customer_016
2024-07-09,ファイル,,500.0,7.0,3500.0,customer_047
2024-07-09,ファイル,文房具,500.0,9.0,4500.0,customer_022
2024-07-09,ファイル,文房具,500.0,6.0,3000.0,customer_082
2024-07-10,マウス,電子機器,2000.0,6.0,12000.0,customer_040
2024-07-10,小説,書籍,1500.0,6.0,9000.0,customer_014
2024-07-10,ボールペン,文房具,150.0,3.0,639384.0,customer_022
2024-07-10,キーボード,電子機器,5000.0,5.0,25000.0,customer_024
2024-07-10,技術書,書籍,3500.0,2.0,7000.0,customer_075
2024-07-11,ノート,文房具,300.0,2.0,600.0,customer_001
2024-07-11,ノートパソコン,電子機器,80000.0,8.0,640000.0,customer_011
2024-07-11,技術書,書籍,3500.0,7.0,24500.0,customer_011
,技術書,書籍,3500.0,2.0,7000.0,customer_045
2024-07-12,,文房具,300.0,7.0,2100.0,customer_074
2024-07-12,ノートパソコン,,80000.0,4.0,320000.0,customer_092
2024-07-12,ノート,文房具,300.0,1.0,,customer_014
2024-07-12,ボールペン,文房具,150.0,2.0,300.0,customer_004
2024-07-13,マウス,電子機器,2000.0,6.0,12000.0,customer_071
2024-07-13,キーボード,電子機器,5000.0,5.0,25000.0,customer_055
2024-07-13,ノートパソコン,電子機器,,4.0,320000.0,customer_077
2024-07-13,技術書,書籍,3500.0,2.0,7000.0,customer_063
2024-07-13,ボールペン,文房具,,6.0,900.0,customer_008
2024-07-14,キーボード,電子機器,5000.0,6.0,30000.0,customer_023
2024-07-14,ボールペン,文房具,150.0,7.0,1050.0,customer_095
2024-07-14,ビジネス書,書籍,1800.0,7.0,12600.0,customer_098
2024-07-15,ノートパソコン,電子機器,80000.0,6.0,480000.0,customer_048
2024-07-15,技術書,書籍,3500.0,5.0,17500.0,customer_048
2024-07-15,ボールペン,文房具,150.0,6.0,900.0,customer_011
2024-07-15,キーボード,電子機器,5000.0,10.0,-50000.0,customer_045
2024-07-16,ノートパソコン,電子機器,80000.0,10.0,800000.0,customer_003
2024-07-16,マウス,電子機器,2000.0,9.0,18000.0,customer_057
2024-07-16,マウス,電子機器,2000.0,6.0,,customer_020
2024-07-16,ファイル,文房具,500.0,10.0,5000.0,customer_032
2024-07-17,技術書,書籍,3500.0,1.0,3500.0,customer_006
2024-07-17,ノートパソコン,電子機器,80000.0,3.0,240000.0,customer_070
2024-07-17,技術書,書籍,3500.0,4.0,14000.0,customer_082
2024-07-17,ビジネス書,書籍,1800.0,3.0,5400.0,customer_065
INVALID_DATE,ノートパソコン,電子機器,80000.0,4.0,320000.0,customer_002
2024-07-18,キーボード,電子機器,5000.0,9.0,45000.0,
2024-07-18,小説,書籍,1500.0,10.0,15000.0,customer_082
,マウス,電子機器,2000.0,3.0,6000.0,customer_078
2024-07-18,キーボード,電子機器,5000.0,8.0,40000.0,customer_094
2024-07-18,ファイル,文房具,500.0,10.0,5000.0,customer_077
2024-07-19,ノートパソコン,電子機器,80000.0,9.0,720000.0,customer_042
2024-07-19,ファイル,文房具,500.0,5.0,2500.0,customer_016
2024-07-19,技術書,書籍,3500.0,9.0,31500.0,
2024-07-19,ノート,文房具,300.0,8.0,2400.0,customer_003
2024-07-20,ビジネス書,書籍,,1.0,1800.0,customer_086
2024-07-20,ノートパソコン,電子機器,80000.0,2.0,160000.0,customer_033
2024-07-20,技術書,書籍,3500.0,10.0,35000.0,customer_042
2024-07-21,ノート,文房具,300.0,1.0,300.0,customer_043
2024-07-21,マウス,電子機器,2000.0,6.0,12000.0,customer_071
2024-07-21,ボールペン,文房具,150.0,5.0,750.0,customer_021
2024-07-21,ノート,文房具,300.0,6.0,1800.0,customer_097
2024-07-22,マウス,電子機器,2000.0,7.0,14000.0,customer_027
2024-07-22,ファイル,文房具,500.0,1.0,500.0,customer_091
2024-07-22,マウス,電子機器,2000.0,2.0,4000.0,customer_075
2024-07-22,ファイル,文房具,500.0,1.0,500.0,customer_053
,技術書,書籍,3500.0,1.0,3500.0,customer_063
2024-07-23,ノート,文房具,300.0,5.0,1500.0,customer_002
2024-07-23,ノートパソコン,電子機器,-80000.0,5.0,400000.0,customer_027
2024-07-23,ファイル,文房具,500.0,9.0,4500.0,customer_082
2024-07-23,小説,書籍,1500.0,4.0,6000.0,customer_078
2024-07-24,ノートパソコン,電子機器,80000.0,4.0,320000.0,customer_019
2024-07-24,小説,書籍,1500.0,2.0,3000.0,customer_091
INVALID_DATE,ファイル,文房具,500.0,8.0,4000.0,customer_025
2024-07-24,ビジネス書,書籍,1800.0,6.0,10800.0,customer_035
2024-07-25,ボールペン,文房具,150.0,8.0,,customer_095
INVALID_DATE,ファイル,文房具,500.0,7.0,3500.0,
2024-07-25,ノートパソコン,電子機器,,9.0,720000.0,customer_099
2024-07-25,技術書,書籍,3500.0,6.0,21000.0,customer_078
2024-07-25,ノートパソコン,電子機器,80000.0,10.0,800000.0,customer_050
2024-07-26,ノートパソコン,電子機器,80000.0,2.0,-160000.0,customer_089
2024-07-26,ボールペン,文房具,150.0,1.0,150.0,customer_068
2024-07-26,,文房具,150.0,1.0,150.0,customer_002
2024-07-26,キーボード,電子機器,5000.0,3.0,15000.0,customer_073
2024-07-27,ボールペン,文房具,150.0,10.0,1500.0,
2024-07-27,ビジネス書,書籍,1800.0,10.0,18000.0,customer_046
2024-07-27,ノートパソコン,電子機器,80000.0,8.0,640000.0,customer_036
2024-07-27,ボールペン,文房具,150.0,,1500.0,customer_084
,ビジネス書,書籍,1800.0,3.0,5400.0,customer_097
2024-07-28,ノートパソコン,電子機器,80000.0,8.0,640000.0,customer_012
